id,tokens,ner_tags
neg_312,"If you've ever seen this movie, you'd know that it! If you haven't, and want to see a classic BAD movie, I suggest you see this movie, because it ranks right down with the worst. So, if you're REALLY bored, go rent it. If you want to know what it's like, here's my little summary: Adam Sandler is hired to work on a giant cruise ship with some Ms Universe models and five other people. Adam doesn't like how one passenger is getting all the babes, and he tries to take over with the cheezy jokes. BUT WAIT! It only gets worse! You'll have to rent the movie yourself to see how bad it truly is.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_313,"This is definitely the worst movie Adam's ever done but at this point in his life, he was just happy to have a movie. There are 3 or 4 laughs in it but I used the fast forward button through some of it. Don't waste your time. I only saw it because I wanted to see all of his movies, but it sucked.",O O O O O O B-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_314,"I picked up this movie for $5 dollars at a discount book store, Adam Sandler is a awesome actor and i figured it would be a good movie, well, it wasn't. There was absolutely no story line at all, bad jokes, and the other comedian said ""The F-Word"" every other word he said,cursing usually dosen't bother me but this was over the top. And even worse than the lack of story line was the parts when Sandler would just begin talking into the camera at random parts in the movie, it reminded me of Dora the Explorer when they turn and look at the screen and ask you questions. And last of all is when they would randomly put in Bikini shots of girls at random times in the movie. In my opinion, Don't buy this movie, its a waste of money",O O O O O O O O O O O O O B-ACTOR B-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_315,"Watching this stinker constitutes cruel and unusal punishment at the hands of Sandler. Truly a slow and painful death. 'Bought the DVD in the $5.88 bin at Wal Mart. But the thought that keeps echoing in my head is, ""How can I get my money back?"" The most unforgivable thing about the movie is that the boat JUST DOES NOT SINK! Best constructive suggestion: Mystery Comedy Theatre. You know that show on the SciFi Channel in which some guy and his muppet-machines spoof the most unwatchable horror flicks (Mystery Science Theatre). IMMEDIATELY, spin off a comedy program and feature this flick. Without a good humorous spoof of this train wreck, I fear that viewers may actually begin following Sandler with ice picks and chainsaws.",O O O O O O O O O O O O B-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O B-GENRE O B-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_316,"This movie is by far the worst movie ever made. If you have to create a film costarring the guy who plays Lars in heavyweights than don't make the damn film. I have to say that I could watch Leprechaun in Space 6 times before I could watch the trailer for this POS of a movie. Adam sandler should be restricted from any movie after this disgrace. Watching this movie is like a mix of listening to Cher and willingly putting your dick in a blender. Anyone with half of a brain cell will realize that this movie is not worth a dime. If I had an extra dollar and had to spend it, I'd give it to the support Lorraina Bobbitt foundation before buying this movie.",O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER O B-MOVIE O O O O O O O O O O O O O O B-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O B-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_317,"This HAS to be the worst movie I've ever attempted to watch. In the first 15 minutes, there wasn't anything to keep my interest in this movie. I was on vacation at the time, and had plenty of time to devote to a just-for-the-fun-of-it movie. The condo we were staying in had this movie in stock -- they must have got it from the $1 store or something. If you like Adam Sandler, this is nothing like any other movie he's made. This started with a bad premise and then just got worse. There's nothing even remotely funny in it. I've watched a lot of movies, including some I didn't care for. But if you decide to waste your time on this movie, don't say I didn't warn you.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_318,"I stole this movie when I was a freshmen in college. I've tried to watch it three times, the second two because friends wanted to see it. ""Sweet, Adam Sandler, I've never heard of this movie, but since he's so funny its gotta be funny."" Wrong! I can't make myself watch this pile of crap after the dream boxing match/insult war, where burning the guy with a good zinger causes your opponent physical pain. You would think that terrible comedy hurting you is ridiculous, but after watching this you'll know its true. This movie isn't worth the price I paid for it. I've watched a ton of Steven segal movies, and I've even watched Crossroads twice... but I still couldn't watch this.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O B-MOVIE O O O O O O O
neg_319,"A friend of mine bought this film for £1, and even then it was grossly overpriced. Despite featuring big names such as Adam Sandler, Billy Bob Thornton and the incredibly talented Burt Young, this film was about as funny as taking a chisel and hammering it straight through your earhole. It uses tired, bottom of the barrel comedic techniques - consistently breaking the fourth wall as Sandler talks to the audience, and seemingly pointless montages of 'hot girls'. Adam Sandler plays a waiter on a cruise ship who wants to make it as a successful comedian in order to become successful with women. When the ship's resident comedian - the shamelessly named 'Dickie' due to his unfathomable success with the opposite gender - is presumed lost at sea, Sandler's character Shecker gets his big break. Dickie is not dead, he's rather locked in the bathroom, presumably sea sick. Perhaps from his mouth he just vomited the worst film of all time.",O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR B-ACTOR I-ACTOR I-ACTOR O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CHARACTER O O O O O O O O O O O O O O O O O B-CHARACTER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_320,"With Adam Sandler. This is without a doubt one of the most idiotic films ever made. It's about cruise ship waiter Shecky (Sandler) wanting to be a comedian on the cruise ship. First off, there is not one funny or clever line in the entire movie honestly. It is so unfunny it's pathetic. There is surprisingly not much crude or sexual humor, but the f-word is plentiful. The budget is really low, and that also ruins the film. It takes place on a cruise ship, but it seems they only had money to rent out a small boat and only had money for 10 ship extras, one of which is Billy Bob Thornton. The opening credits are animated reeeeeaally cheaply, and it is just pathetic. I hate this movie and everyone else that sees this will hate it too. 86 mins. rated R for Language.",O B-ACTOR B-ACTOR O O O O O O O O O O O O O O O O O O B-CHARACTER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_321,"Shecky, is a god damned legend, make no mistake. Until recently I worked for a UK HiFi & Video retail chain, running their testing department. We would go through many new starters, they would be expected to to learn how to fault find the various detritus that returns as non functional in one way or another from the stores. Now to tortu^^^^^ test the resolve of these new staff members, we would issue them with a copy of Going Overboard. We had hundreds of copies of this film because whenever someone who had bought a particular model of Goodmans DVD player that had this film as a free gift, got round to sending their DVD player back, they never failed to send Shecky back also. Our new staff would be forced to use only Going Overboard to test these machines for faults until they had found a disc or two of their own to test with. Now, as to why this film is so bad, where do I begin? Adam Sandler, who can be so, so very funny, as in Happy Gilmore, or the Wedding Singer, must have been having one hell of an off day. The rest of the crew stank, and what is it with Billy Zane? His name crops up in several of the worst movies of all time, and he is a decent actor. Crazy. The production quality is absolute zero. I would have been inclined to give this a zero if I could, because they didn't even have the guts to call it by it's full name 'The Unsinkable Shecky Moskowitz' on release. Even so it is worth a watch so you can see just how far Sandler has come, and just how low he can go.",B-CHARACTER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR B-ACTOR O O O O O O O O O B-MOVIE I-MOVIE O O B-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O B-ACTOR I-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE I-MOVIE I-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O
neg_322,"I saw this movie about 5 years ago, and the memory of it still haunts me to this day. I was fully aware at how awful it was supposed to be going into it, so I have only myself to blame. But like most, I didn't believe all the negativity. Being a Sandler fan, it just seemed inconceivable one of his movies could really be that bad. I figured it was just Sandler haters. I couldn't have been more wrong. What we have here is a comedy that does not contain even 1 second of anything funny. That is actually quite an accomplish. You'd think in a 90 minute comedy, they might have accidentally stumbled upon something even remotely amusing. But no, it's just horrible. It's not ""so bad it's good"", its just bad. You cannot laugh at how bad it is, you can only cry. You wait patiently for a joke that will at least make you chuckle, but they never come. Have you seen the movie The Ring? Where the people watch a video tape and die 7 days later? If this movie was on the video tape, people would die instantly, by their own hand, and there would be smile on their face as they realize their agony has ended, and that would be the first smile since they pressed play. You might be inclined to watch it just to see how bad it is, unable to curb your curiosity. Don't. Please don't. Trust me, I'm doing you a favor. There are 2 types of people in the world, those that think Going Overboard is the worst movie ever made, and those that have not yet seen it.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-GENRE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE I-MOVIE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MOVIE I-MOVIE O O O O O O O O O O O O O O
